,pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,ratetested,numtoday,percentoday,ratetotal,ratedeaths,deathstoday,percentdeath,testedtoday,recoveredtoday,percentactive
505,99,Repatriated travellers,Voyageurs rapatriés,09-04-2020,13,0,0.0,13,76.0,,,,0.0,0.0,,,0.0,0.0,0.0,,100.0
506,1,Canada,Canada,09-04-2020,20748,17,509.0,20765,375302.0,,,9984.0,1476.0,7.65,55.24,1.354,74.0,2.45,13333.0,,97.55
507,59,British Columbia,Colombie-Britannique,10-04-2020,1410,0,55.0,1410,46236.0,879.0,62.34,9117.0,40.0,2.92,27.8,1.085,5.0,3.9,1080.0,21.0,33.76
508,48,Alberta,Alberta,10-04-2020,1500,0,39.0,1500,70080.0,,,16032.0,49.0,3.38,34.31,0.892,7.0,2.6,1964.0,,97.4
509,47,Saskatchewan,Saskatchewan,10-04-2020,285,0,3.0,285,16952.0,,,14434.0,7.0,2.52,24.27,0.255,0.0,1.05,893.0,,98.95
510,46,Manitoba,Manitoba,10-04-2020,215,15,4.0,230,16075.0,,,11738.0,6.0,2.68,16.79,0.292,1.0,1.74,1506.0,,98.26
511,35,Ontario,Ontario,10-04-2020,6237,0,222.0,6237,94271.0,,,6472.0,478.0,8.3,42.82,1.524,22.0,3.56,4365.0,,96.44
512,24,Quebec,Québec,10-04-2020,11677,0,241.0,11677,118217.0,,,13933.0,765.0,7.01,137.62,2.84,25.0,2.06,4852.0,,97.94
513,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10-04-2020,239,0,3.0,239,4520.0,,,8667.0,3.0,1.27,45.83,0.575,0.0,1.26,136.0,,98.74
514,13,New Brunswick,Nouveau-Brunswick,10-04-2020,112,0,0.0,112,7299.0,,,9396.0,1.0,0.9,14.42,0.0,0.0,0.0,350.0,,100.0
515,12,Nova Scotia,Nouvelle-Écosse,10-04-2020,407,0,2.0,407,13881.0,,,14290.0,34.0,9.12,41.9,0.20600000000000002,0.0,0.49,836.0,,99.51
516,11,Prince Edward Island,Île-du-Prince-Édouard,10-04-2020,25,0,0.0,25,1435.0,,,9143.0,0.0,0.0,15.93,0.0,0.0,0.0,0.0,,100.0
517,60,Yukon,Yukon,10-04-2020,8,0,0.0,8,806.0,,,19729.0,0.0,0.0,19.58,0.0,0.0,0.0,0.0,,100.0
518,61,Northwest Territories,Territoires du Nord-Ouest,10-04-2020,5,0,0.0,5,1342.0,,,29938.0,0.0,0.0,11.15,0.0,0.0,0.0,77.0,,100.0
519,62,Nunavut,Nunavut,10-04-2020,0,0,0.0,0,261.0,,,6730.0,0.0,0.0,0.0,0.0,0.0,,14.0,,
520,99,Repatriated travellers,Voyageurs rapatriés,10-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
521,1,Canada,Canada,10-04-2020,22133,15,569.0,22148,391375.0,,,10412.0,1383.0,6.66,58.92,1.514,60.0,2.57,16073.0,,97.43
522,59,British Columbia,Colombie-Britannique,11-04-2020,1445,0,58.0,1445,46236.0,905.0,62.63,9117.0,35.0,2.48,28.49,1.1440000000000001,3.0,4.01,0.0,26.0,33.36
523,48,Alberta,Alberta,11-04-2020,1569,0,40.0,1569,72779.0,,,16649.0,69.0,4.6,35.89,0.915,1.0,2.55,2699.0,,97.45
524,47,Saskatchewan,Saskatchewan,11-04-2020,289,0,4.0,289,17716.0,,,15084.0,4.0,1.4,24.61,0.341,1.0,1.38,764.0,,98.62
525,46,Manitoba,Manitoba,11-04-2020,226,17,4.0,243,16220.0,,,11844.0,13.0,5.65,17.74,0.292,0.0,1.65,145.0,,98.35
526,35,Ontario,Ontario,11-04-2020,6648,0,253.0,6648,97838.0,,,6717.0,411.0,6.59,45.64,1.7369999999999999,31.0,3.81,3567.0,,96.19
527,24,Quebec,Québec,11-04-2020,12292,0,289.0,12292,123115.0,,,14510.0,615.0,5.27,144.87,3.406,48.0,2.35,4898.0,,97.65
528,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11-04-2020,241,0,3.0,241,4713.0,,,9037.0,2.0,0.84,46.21,0.575,0.0,1.24,193.0,,98.76
529,13,New Brunswick,Nouveau-Brunswick,11-04-2020,112,0,0.0,112,7500.0,,,9655.0,0.0,0.0,14.42,0.0,0.0,0.0,201.0,,100.0
530,12,Nova Scotia,Nouvelle-Écosse,11-04-2020,428,0,2.0,428,14511.0,,,14938.0,21.0,5.16,44.06,0.20600000000000002,0.0,0.47,630.0,,99.53
531,11,Prince Edward Island,Île-du-Prince-Édouard,11-04-2020,25,0,0.0,25,1577.0,,,10048.0,0.0,0.0,15.93,0.0,0.0,0.0,142.0,,100.0
532,60,Yukon,Yukon,11-04-2020,8,0,0.0,8,815.0,,,19949.0,0.0,0.0,19.58,0.0,0.0,0.0,9.0,,100.0
533,61,Northwest Territories,Territoires du Nord-Ouest,11-04-2020,5,0,0.0,5,1370.0,,,30563.0,0.0,0.0,11.15,0.0,0.0,0.0,28.0,,100.0
534,62,Nunavut,Nunavut,11-04-2020,0,0,0.0,0,261.0,,,6730.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
535,99,Repatriated travellers,Voyageurs rapatriés,11-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
536,1,Canada,Canada,11-04-2020,23301,17,653.0,23318,404651.0,,,10765.0,1170.0,5.28,62.03,1.7369999999999999,84.0,2.8,13276.0,,97.2
537,59,British Columbia,Colombie-Britannique,12-04-2020,1445,0,58.0,1445,48360.0,905.0,62.63,9536.0,0.0,0.0,28.49,1.1440000000000001,0.0,4.01,2124.0,0.0,33.36
538,48,Alberta,Alberta,12-04-2020,1651,0,44.0,1651,74709.0,,,17091.0,82.0,5.23,37.77,1.0070000000000001,4.0,2.67,1930.0,,97.33
539,47,Saskatchewan,Saskatchewan,12-04-2020,296,2,4.0,298,18499.0,,,15751.0,9.0,3.11,25.37,0.341,0.0,1.34,783.0,,98.66
540,46,Manitoba,Manitoba,12-04-2020,226,16,4.0,242,17066.0,,,12462.0,-1.0,-0.41,17.67,0.292,0.0,1.65,846.0,,98.35
541,35,Ontario,Ontario,12-04-2020,7049,0,274.0,7049,104784.0,,,7193.0,401.0,6.03,48.39,1.881,21.0,3.89,6946.0,,96.11
542,24,Quebec,Québec,12-04-2020,12846,0,328.0,12846,126771.0,,,14941.0,554.0,4.51,151.4,3.866,39.0,2.55,3656.0,,97.45
543,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12-04-2020,242,0,3.0,242,4812.0,,,9226.0,1.0,0.41,46.4,0.575,0.0,1.24,99.0,,98.76
544,13,New Brunswick,Nouveau-Brunswick,12-04-2020,114,0,0.0,114,7760.0,,,9989.0,2.0,1.79,14.68,0.0,0.0,0.0,260.0,,100.0
545,12,Nova Scotia,Nouvelle-Écosse,12-04-2020,445,0,2.0,445,15329.0,,,15780.0,17.0,3.97,45.81,0.20600000000000002,0.0,0.45,818.0,,99.55
546,11,Prince Edward Island,Île-du-Prince-Édouard,12-04-2020,25,0,0.0,25,1645.0,,,10481.0,0.0,0.0,15.93,0.0,0.0,0.0,68.0,,100.0
547,60,Yukon,Yukon,12-04-2020,8,0,0.0,8,815.0,,,19949.0,0.0,0.0,19.58,0.0,0.0,0.0,0.0,,100.0
548,61,Northwest Territories,Territoires du Nord-Ouest,12-04-2020,5,0,0.0,5,1386.0,,,30920.0,0.0,0.0,11.15,0.0,0.0,0.0,16.0,,100.0
549,62,Nunavut,Nunavut,12-04-2020,0,0,0.0,0,264.0,,,6808.0,0.0,0.0,0.0,0.0,0.0,,3.0,,
550,99,Repatriated travellers,Voyageurs rapatriés,12-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
551,1,Canada,Canada,12-04-2020,24365,18,717.0,24383,422200.0,,,11232.0,1065.0,4.57,64.87,1.9069999999999998,64.0,2.94,17549.0,,97.06
552,59,British Columbia,Colombie-Britannique,13-04-2020,1490,0,69.0,1490,49370.0,926.0,62.15,9735.0,45.0,3.11,29.38,1.361,11.0,4.63,1010.0,21.0,33.22
553,48,Alberta,Alberta,13-04-2020,1732,0,46.0,1732,77007.0,,,17616.0,81.0,4.91,39.62,1.052,2.0,2.66,2298.0,,97.34
554,47,Saskatchewan,Saskatchewan,13-04-2020,300,0,4.0,300,18995.0,,,16173.0,2.0,0.67,25.54,0.341,0.0,1.33,496.0,,98.67
555,46,Manitoba,Manitoba,13-04-2020,229,17,4.0,246,17119.0,,,12501.0,4.0,1.65,17.96,0.292,0.0,1.63,53.0,,98.37
556,35,Ontario,Ontario,13-04-2020,7470,0,291.0,7470,109764.0,,,7535.0,421.0,5.97,51.28,1.9980000000000002,17.0,3.9,4980.0,,96.1
557,24,Quebec,Québec,13-04-2020,13557,0,360.0,13557,131570.0,,,15506.0,711.0,5.53,159.78,4.243,32.0,2.66,4799.0,,97.34
558,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,13-04-2020,244,0,3.0,244,4897.0,,,9389.0,2.0,0.83,46.78,0.575,0.0,1.23,85.0,,98.77
559,13,New Brunswick,Nouveau-Brunswick,13-04-2020,116,0,0.0,116,8004.0,,,10303.0,2.0,1.75,14.93,0.0,0.0,0.0,244.0,,100.0
560,12,Nova Scotia,Nouvelle-Écosse,13-04-2020,474,0,3.0,474,16548.0,,,17035.0,29.0,6.52,48.8,0.309,1.0,0.63,1219.0,,99.37
561,11,Prince Edward Island,Île-du-Prince-Édouard,13-04-2020,25,0,0.0,25,1715.0,,,10927.0,0.0,0.0,15.93,0.0,0.0,0.0,70.0,,100.0
562,60,Yukon,Yukon,13-04-2020,8,0,0.0,8,832.0,,,20365.0,0.0,0.0,19.58,0.0,0.0,0.0,17.0,,100.0
563,61,Northwest Territories,Territoires du Nord-Ouest,13-04-2020,5,0,0.0,5,1390.0,,,31009.0,0.0,0.0,11.15,0.0,0.0,0.0,4.0,,100.0
564,62,Nunavut,Nunavut,13-04-2020,0,0,0.0,0,264.0,,,6808.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
565,99,Repatriated travellers,Voyageurs rapatriés,13-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
566,1,Canada,Canada,13-04-2020,25663,17,780.0,25680,437475.0,,,11638.0,1297.0,5.32,68.32,2.075,63.0,3.04,15275.0,,96.96
567,59,British Columbia,Colombie-Britannique,14-04-2020,1517,0,72.0,1517,50134.0,942.0,62.1,9886.0,27.0,1.81,29.91,1.42,3.0,4.75,764.0,16.0,33.16
568,48,Alberta,Alberta,14-04-2020,1870,0,48.0,1870,79695.0,,,18231.0,138.0,7.97,42.78,1.0979999999999999,2.0,2.57,2688.0,,97.43
569,47,Saskatchewan,Saskatchewan,14-04-2020,301,0,4.0,301,19442.0,,,16554.0,1.0,0.33,25.63,0.341,0.0,1.33,447.0,,98.67
570,46,Manitoba,Manitoba,14-04-2020,229,17,4.0,246,17789.0,,,12990.0,0.0,0.0,17.96,0.292,0.0,1.63,670.0,,98.37
571,35,Ontario,Ontario,14-04-2020,7953,0,334.0,7953,115189.0,,,7908.0,483.0,6.47,54.6,2.293,43.0,4.2,5425.0,,95.8
572,24,Quebec,Québec,14-04-2020,14248,0,435.0,14248,137451.0,,,16199.0,691.0,5.1,167.92,5.127000000000001,75.0,3.05,5881.0,,96.95
573,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,14-04-2020,244,0,3.0,244,5370.0,,,10296.0,0.0,0.0,46.78,0.575,0.0,1.23,473.0,,98.77
574,13,New Brunswick,Nouveau-Brunswick,14-04-2020,116,0,0.0,116,8229.0,,,10593.0,0.0,0.0,14.93,0.0,0.0,0.0,225.0,,100.0
575,12,Nova Scotia,Nouvelle-Écosse,14-04-2020,517,0,3.0,517,17477.0,,,17992.0,43.0,9.07,53.22,0.309,0.0,0.58,929.0,,99.42
576,11,Prince Edward Island,Île-du-Prince-Édouard,14-04-2020,25,0,0.0,25,1715.0,,,10927.0,0.0,0.0,15.93,0.0,0.0,0.0,0.0,,100.0
577,60,Yukon,Yukon,14-04-2020,8,0,0.0,8,835.0,,,20439.0,0.0,0.0,19.58,0.0,0.0,0.0,3.0,,100.0
578,61,Northwest Territories,Territoires du Nord-Ouest,14-04-2020,5,0,0.0,5,1393.0,,,31076.0,0.0,0.0,11.15,0.0,0.0,0.0,3.0,,100.0
579,62,Nunavut,Nunavut,14-04-2020,0,0,0.0,0,264.0,,,6808.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
580,99,Repatriated travellers,Voyageurs rapatriés,14-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
581,1,Canada,Canada,14-04-2020,27046,17,903.0,27063,454983.0,,,12104.0,1383.0,5.39,72.0,2.4019999999999997,123.0,3.34,17508.0,,96.66
582,59,British Columbia,Colombie-Britannique,15-04-2020,1561,0,75.0,1561,50438.0,955.0,61.18,9946.0,44.0,2.9,30.78,1.479,3.0,4.8,304.0,13.0,34.02
583,48,Alberta,Alberta,15-04-2020,1996,0,48.0,1996,79695.0,,,18231.0,126.0,6.74,45.66,1.0979999999999999,0.0,2.4,0.0,,97.6
584,47,Saskatchewan,Saskatchewan,15-04-2020,304,0,4.0,304,20013.0,,,17040.0,3.0,1.0,25.88,0.341,0.0,1.32,571.0,,98.68
585,46,Manitoba,Manitoba,15-04-2020,231,17,5.0,246,17789.0,,,12990.0,0.0,0.0,17.96,0.365,1.0,2.03,0.0,,97.97
586,35,Ontario,Ontario,15-04-2020,8447,0,385.0,8447,120182.0,,,8251.0,494.0,6.21,57.99,2.6430000000000002,51.0,4.56,4993.0,,95.44
587,24,Quebec,Québec,15-04-2020,14860,0,487.0,14860,143174.0,,,16874.0,612.0,4.3,175.13,5.74,52.0,3.28,5723.0,,96.72
588,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,15-04-2020,247,0,3.0,247,5157.0,,,9888.0,3.0,1.23,47.36,0.575,0.0,1.21,-213.0,,98.79
589,13,New Brunswick,Nouveau-Brunswick,15-04-2020,117,0,0.0,117,8674.0,,,11166.0,1.0,0.86,15.06,0.0,0.0,0.0,445.0,,100.0
590,12,Nova Scotia,Nouvelle-Écosse,15-04-2020,549,0,3.0,549,18245.0,,,18782.0,32.0,6.19,56.52,0.309,0.0,0.55,768.0,,99.45
591,11,Prince Edward Island,Île-du-Prince-Édouard,15-04-2020,26,0,0.0,26,1863.0,,,11870.0,1.0,4.0,16.57,0.0,0.0,0.0,148.0,,100.0
592,60,Yukon,Yukon,15-04-2020,8,0,0.0,8,841.0,,,20585.0,0.0,0.0,19.58,0.0,0.0,0.0,6.0,,100.0
593,61,Northwest Territories,Territoires du Nord-Ouest,15-04-2020,5,0,0.0,5,1401.0,,,31254.0,0.0,0.0,11.15,0.0,0.0,0.0,8.0,,100.0
594,62,Nunavut,Nunavut,15-04-2020,0,0,0.0,0,264.0,,,6808.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
595,99,Repatriated travellers,Voyageurs rapatriés,15-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
596,1,Canada,Canada,15-04-2020,28364,17,1010.0,28381,467736.0,,,12443.0,1318.0,4.87,75.5,2.687,107.0,3.56,12753.0,,96.44
597,59,British Columbia,Colombie-Britannique,16-04-2020,1561,0,75.0,1561,51297.0,955.0,61.18,10115.0,0.0,0.0,30.78,1.479,0.0,4.8,859.0,0.0,34.02
598,48,Alberta,Alberta,16-04-2020,2158,0,50.0,2158,85502.0,,,19560.0,162.0,8.12,49.37,1.1440000000000001,2.0,2.32,5807.0,,97.68
599,47,Saskatchewan,Saskatchewan,16-04-2020,305,0,4.0,305,20631.0,,,17566.0,1.0,0.33,25.97,0.341,0.0,1.31,618.0,,98.69
600,46,Manitoba,Manitoba,16-04-2020,239,11,5.0,250,18318.0,,,13376.0,4.0,1.63,18.26,0.365,0.0,2.0,529.0,,98.0
601,35,Ontario,Ontario,16-04-2020,8961,0,423.0,8961,125309.0,,,8603.0,514.0,6.09,61.52,2.904,38.0,4.72,5127.0,,95.28
602,24,Quebec,Québec,16-04-2020,15857,0,630.0,15857,148571.0,,,17510.0,997.0,6.71,186.88,7.425,143.0,3.97,5397.0,,96.03
603,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,16-04-2020,252,0,3.0,252,5305.0,,,10172.0,5.0,2.02,48.32,0.575,0.0,1.19,148.0,,98.81
604,13,New Brunswick,Nouveau-Brunswick,16-04-2020,117,0,0.0,117,8945.0,,,11515.0,0.0,0.0,15.06,0.0,0.0,0.0,271.0,,100.0
605,12,Nova Scotia,Nouvelle-Écosse,16-04-2020,579,0,3.0,579,19239.0,,,19806.0,30.0,5.46,59.61,0.309,0.0,0.52,994.0,,99.48
606,11,Prince Edward Island,Île-du-Prince-Édouard,16-04-2020,26,0,0.0,26,1946.0,,,12399.0,0.0,0.0,16.57,0.0,0.0,0.0,83.0,,100.0
607,60,Yukon,Yukon,16-04-2020,8,0,0.0,8,849.0,,,20781.0,0.0,0.0,19.58,0.0,0.0,0.0,8.0,,100.0
608,61,Northwest Territories,Territoires du Nord-Ouest,16-04-2020,5,0,0.0,5,1438.0,,,32080.0,0.0,0.0,11.15,0.0,0.0,0.0,37.0,,100.0
609,62,Nunavut,Nunavut,16-04-2020,0,0,0.0,0,275.0,,,7091.0,0.0,0.0,0.0,0.0,0.0,,11.0,,
610,99,Repatriated travellers,Voyageurs rapatriés,16-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
611,1,Canada,Canada,16-04-2020,30081,11,1193.0,30092,487625.0,,,12972.0,1711.0,6.03,80.05,3.174,183.0,3.96,19889.0,,96.04
612,59,British Columbia,Colombie-Britannique,17-04-2020,1575,0,77.0,1575,52378.0,955.0,60.63,10328.0,14.0,0.9,31.06,1.518,2.0,4.89,1081.0,0.0,34.48
613,48,Alberta,Alberta,17-04-2020,2397,0,50.0,2397,89144.0,,,20393.0,239.0,11.08,54.83,1.1440000000000001,0.0,2.09,3642.0,,97.91
614,47,Saskatchewan,Saskatchewan,17-04-2020,306,1,4.0,307,21212.0,,,18061.0,2.0,0.66,26.14,0.341,0.0,1.3,581.0,,98.7
615,46,Manitoba,Manitoba,17-04-2020,239,11,5.0,250,18814.0,,,13738.0,0.0,0.0,18.26,0.365,0.0,2.0,496.0,,98.0
616,35,Ontario,Ontario,17-04-2020,9525,0,478.0,9525,132133.0,,,9071.0,564.0,6.29,65.39,3.281,55.0,5.02,6824.0,,94.98
617,24,Quebec,Québec,17-04-2020,16798,0,688.0,16798,153722.0,,,18117.0,941.0,5.93,197.97,8.107999999999999,58.0,4.1,5151.0,,95.9
618,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,17-04-2020,256,0,3.0,256,5584.0,,,10707.0,4.0,1.59,49.09,0.575,0.0,1.17,279.0,,98.83
619,13,New Brunswick,Nouveau-Brunswick,17-04-2020,117,0,0.0,117,9684.0,,,12466.0,0.0,0.0,15.06,0.0,0.0,0.0,739.0,,100.0
620,12,Nova Scotia,Nouvelle-Écosse,17-04-2020,606,0,4.0,606,20432.0,,,21034.0,27.0,4.66,62.38,0.41200000000000003,1.0,0.66,1193.0,,99.34
621,11,Prince Edward Island,Île-du-Prince-Édouard,17-04-2020,26,0,0.0,26,2013.0,,,12826.0,0.0,0.0,16.57,0.0,0.0,0.0,67.0,,100.0
622,60,Yukon,Yukon,17-04-2020,9,0,0.0,9,852.0,,,20855.0,1.0,12.5,22.03,0.0,0.0,0.0,3.0,,100.0
623,61,Northwest Territories,Territoires du Nord-Ouest,17-04-2020,5,0,0.0,5,1447.0,,,32280.0,0.0,0.0,11.15,0.0,0.0,0.0,9.0,,100.0
624,62,Nunavut,Nunavut,17-04-2020,0,0,0.0,0,286.0,,,7375.0,0.0,0.0,0.0,0.0,0.0,,11.0,,
625,99,Repatriated travellers,Voyageurs rapatriés,17-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
626,1,Canada,Canada,17-04-2020,31872,12,1309.0,31884,507701.0,,,13507.0,1792.0,5.96,84.82,3.4819999999999998,116.0,4.11,20076.0,,95.89
627,59,British Columbia,Colombie-Britannique,18-04-2020,1618,0,78.0,1618,53569.0,966.0,59.7,10563.0,43.0,2.73,31.9,1.538,1.0,4.82,1191.0,11.0,35.48
628,48,Alberta,Alberta,18-04-2020,2562,0,51.0,2562,92962.0,1162.0,45.36,21266.0,165.0,6.88,58.61,1.167,1.0,1.99,3818.0,1162.0,52.65
629,47,Saskatchewan,Saskatchewan,18-04-2020,310,3,4.0,313,21997.0,234.0,74.76,18729.0,6.0,1.95,26.65,0.341,0.0,1.28,785.0,234.0,23.96
630,46,Manitoba,Manitoba,18-04-2020,243,10,5.0,253,19412.0,132.0,52.17,14175.0,3.0,1.2,18.47,0.365,0.0,1.98,598.0,132.0,45.85
631,35,Ontario,Ontario,18-04-2020,10010,0,514.0,10010,139448.0,4875.0,48.7,9573.0,485.0,5.09,68.72,3.529,36.0,5.13,7315.0,4875.0,46.16
632,24,Quebec,Québec,18-04-2020,17521,0,805.0,17521,158770.0,3315.0,18.92,18712.0,723.0,4.3,206.49,9.487,117.0,4.59,5048.0,3315.0,76.49
633,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,18-04-2020,257,0,3.0,257,5870.0,189.0,73.54,11255.0,1.0,0.39,49.28,0.575,0.0,1.17,286.0,189.0,25.29
634,13,New Brunswick,Nouveau-Brunswick,18-04-2020,118,0,0.0,118,9958.0,87.0,73.73,12819.0,1.0,0.85,15.19,0.0,0.0,0.0,274.0,87.0,26.27
635,12,Nova Scotia,Nouvelle-Écosse,18-04-2020,649,0,7.0,649,21363.0,184.0,28.35,21992.0,43.0,7.1,66.81,0.721,3.0,1.08,931.0,184.0,70.57
636,11,Prince Edward Island,Île-du-Prince-Édouard,18-04-2020,26,0,0.0,26,2086.0,23.0,88.46,13291.0,0.0,0.0,16.57,0.0,0.0,0.0,73.0,23.0,11.54
637,60,Yukon,Yukon,18-04-2020,9,0,0.0,9,859.0,8.0,88.89,21026.0,0.0,0.0,22.03,0.0,0.0,0.0,7.0,8.0,11.11
638,61,Northwest Territories,Territoires du Nord-Ouest,18-04-2020,5,0,0.0,5,1459.0,3.0,60.0,32548.0,0.0,0.0,11.15,0.0,0.0,0.0,12.0,3.0,40.0
639,62,Nunavut,Nunavut,18-04-2020,0,0,0.0,0,304.0,0.0,,7839.0,0.0,0.0,0.0,0.0,0.0,,18.0,0.0,
640,99,Repatriated travellers,Voyageurs rapatriés,18-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
641,1,Canada,Canada,18-04-2020,33341,13,1467.0,33354,528057.0,11178.0,33.51,14048.0,1470.0,4.61,88.73,3.903,158.0,4.4,20356.0,11178.0,62.09
642,59,British Columbia,Colombie-Britannique,19-04-2020,1618,0,78.0,1618,54778.0,966.0,59.7,10801.0,0.0,0.0,31.9,1.538,0.0,4.82,1209.0,0.0,35.48
643,48,Alberta,Alberta,19-04-2020,2562,0,51.0,2562,97180.0,1162.0,45.36,22231.0,0.0,0.0,58.61,1.167,0.0,1.99,4218.0,0.0,52.65
644,47,Saskatchewan,Saskatchewan,19-04-2020,314,1,4.0,315,22759.0,234.0,74.29,19378.0,2.0,0.64,26.82,0.341,0.0,1.27,762.0,0.0,24.44
645,46,Manitoba,Manitoba,19-04-2020,245,8,5.0,253,19634.0,143.0,56.52,14337.0,0.0,0.0,18.47,0.365,0.0,1.98,222.0,11.0,41.5
646,35,Ontario,Ontario,19-04-2020,10578,0,553.0,10578,148106.0,5209.0,49.24,10168.0,568.0,5.67,72.62,3.7960000000000003,39.0,5.23,8658.0,334.0,45.53
647,24,Quebec,Québec,19-04-2020,18357,0,877.0,18357,163548.0,3555.0,19.37,19275.0,836.0,4.77,216.35,10.335999999999999,72.0,4.78,4778.0,240.0,75.86
648,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,19-04-2020,257,0,3.0,257,6128.0,191.0,74.32,11750.0,0.0,0.0,49.28,0.575,0.0,1.17,258.0,2.0,24.51
649,13,New Brunswick,Nouveau-Brunswick,19-04-2020,118,0,0.0,118,10290.0,92.0,77.97,13246.0,0.0,0.0,15.19,0.0,0.0,0.0,332.0,5.0,22.03
650,12,Nova Scotia,Nouvelle-Écosse,19-04-2020,675,0,9.0,675,22029.0,200.0,29.63,22678.0,26.0,4.01,69.49,0.927,2.0,1.33,666.0,16.0,69.04
651,11,Prince Edward Island,Île-du-Prince-Édouard,19-04-2020,26,0,0.0,26,2239.0,23.0,88.46,14266.0,0.0,0.0,16.57,0.0,0.0,0.0,153.0,0.0,11.54
652,60,Yukon,Yukon,19-04-2020,9,0,0.0,9,878.0,8.0,88.89,21491.0,0.0,0.0,22.03,0.0,0.0,0.0,19.0,0.0,11.11
653,61,Northwest Territories,Territoires du Nord-Ouest,19-04-2020,5,0,0.0,5,1476.0,3.0,60.0,32927.0,0.0,0.0,11.15,0.0,0.0,0.0,17.0,0.0,40.0
654,62,Nunavut,Nunavut,19-04-2020,0,0,0.0,0,304.0,0.0,,7839.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
655,99,Repatriated travellers,Voyageurs rapatriés,19-04-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
656,1,Canada,Canada,19-04-2020,34777,9,1580.0,34786,549349.0,11786.0,33.88,14615.0,1432.0,4.29,92.54,4.203,113.0,4.54,21292.0,608.0,61.58
657,59,British Columbia,Colombie-Britannique,20-04-2020,1699,0,86.0,1699,55779.0,1039.0,61.15,10999.0,81.0,5.01,33.5,1.696,8.0,5.06,1001.0,73.0,33.78
658,48,Alberta,Alberta,20-04-2020,2908,0,59.0,2908,100898.0,1230.0,42.3,23082.0,346.0,13.51,66.52,1.35,8.0,2.03,3718.0,68.0,55.67
659,47,Saskatchewan,Saskatchewan,20-04-2020,316,0,4.0,316,22759.0,238.0,75.32,19378.0,1.0,0.32,26.91,0.341,0.0,1.27,0.0,4.0,23.42
660,46,Manitoba,Manitoba,20-04-2020,246,8,6.0,254,19924.0,143.0,56.3,14549.0,1.0,0.4,18.55,0.43799999999999994,1.0,2.36,290.0,0.0,41.34
661,35,Ontario,Ontario,20-04-2020,11184,0,584.0,11184,148106.0,5515.0,49.31,10168.0,606.0,5.73,76.78,4.0089999999999995,31.0,5.22,0.0,306.0,45.47
662,24,Quebec,Québec,20-04-2020,19319,0,939.0,19319,167801.0,3847.0,19.91,19776.0,962.0,5.24,227.69,11.067,62.0,4.86,4253.0,292.0,75.23
663,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,20-04-2020,257,0,3.0,257,6233.0,191.0,74.32,11951.0,0.0,0.0,49.28,0.575,0.0,1.17,105.0,0.0,24.51
664,13,New Brunswick,Nouveau-Brunswick,20-04-2020,118,0,0.0,118,10492.0,98.0,83.05,13506.0,0.0,0.0,15.19,0.0,0.0,0.0,202.0,6.0,16.95
665,12,Nova Scotia,Nouvelle-Écosse,20-04-2020,721,0,9.0,721,22669.0,248.0,34.4,23337.0,46.0,6.81,74.22,0.927,0.0,1.25,640.0,48.0,64.36
666,11,Prince Edward Island,Île-du-Prince-Édouard,20-04-2020,26,0,0.0,26,2239.0,23.0,88.46,14266.0,0.0,0.0,16.57,0.0,0.0,0.0,0.0,0.0,11.54
667,60,Yukon,Yukon,20-04-2020,11,0,0.0,11,878.0,8.0,72.73,21491.0,2.0,22.22,26.93,0.0,0.0,0.0,0.0,0.0,27.27
668,61,Northwest Territories,Territoires du Nord-Ouest,20-04-2020,5,0,0.0,5,1495.0,5.0,100.0,33351.0,0.0,0.0,11.15,0.0,0.0,0.0,19.0,2.0,0.0
